40152,Philip Dogan,18,5,0,78299
40153,Ashton Underwood,13,11,0,52321
40154,Voncile Deangelo,15,7,0,70313
40155,Karyl Slough,7,11,0,60100
40156,Jared Lark,1,5,0,31454
40157,Shanon Bohnert,14,11,0,39773
40158,Man Sevin,8,3,0,76564
40159,Guy Danos,16,3,0,58984
40160,Leonel Rentz,16,10,0,28829
40161,Francene Kruchten,3,5,0,78013
40162,Lucas Rufus,2,4,0,42518
40163,Darrel Shead,18,10,0,54422
40164,Karyl Slough,17,8,0,17703
40165,Holly Duque,17,3,0,4350
40166,Michell Mendelsohn,14,1,0,51602
40167,Gerry Dorminey,15,5,0,54001
40168,Inocencia Hu,10,1,1,52555
40169,Antwan Triggs,8,2,0,64090
40170,Shanon Erler,6,10,0,40448
40171,Santos Mickel,16,3,0,60952
40172,Agustin Routh,8,7,1,20569
40173,Nolan Mcgarr,12,10,0,62439
40174,Akilah Grote,10,6,0,15728
40175,Korey Wirth,2,7,1,69580
40176,Somer Hartz,12,6,1,91914
40177,Daniele Porter,18,3,0,76485
40178,Hosea Cecil,4,11,1,2674
40179,Man Sevin,0,10,0,50701
40180,Faviola Steinert,11,8,0,21329
40181,Cassi Zayac,10,6,1,73065
40182,Tereasa Abril,7,3,1,93456
40183,Keri Ruffin,11,3,0,76163
40184,Marcelina Romney,17,6,0,33233
40185,Lucas Rufus,7,6,0,24229
40186,Luvenia Byard,9,2,1,64440
40187,Cornelia Boan,18,8,0,67575
40188,Erwin Vanhouten,5,1,0,40583
40189,Lorelei Deluca,10,9,0,19192
40190,Imelda Knarr,11,2,0,75884
40191,Esther Deramus,4,3,0,96070
40192,Delcie Hardnett,8,1,0,53121
40193,Hosea Cecil,2,10,0,11328
40194,Colleen Santelli,1,9,0,47373
40195,Danille Ferrara,9,3,0,70946
40196,Voncile Deangelo,12,4,0,59826
40197,Jason Betterton,13,2,0,18376
40198,Adell Easterling,6,7,0,25161
40199,Beverley Shilling,18,10,1,31469
40200,Andree Melgarejo,17,1,0,92027
40201,Trudie Borgen,10,1,0,45369
40202,Floy Burwell,17,5,0,72321
40203,Lucas Rufus,0,8,0,35409
40204,Shanon Bohnert,7,10,0,96988
40205,Stan Christensen,10,7,0,33916
40206,Leatrice Hoyt,15,11,0,59661
40207,Wade Huffines,2,10,0,23819
40208,Michelina Kreitzer,15,5,0,46456
40209,Wanita Dvorak,1,9,0,57220
40210,Nickie Pritchett,14,2,0,27929
40211,Akilah Grote,15,6,0,71397
40212,Rosemarie Ganley,16,4,1,11336
40213,Wilbert Yeung,13,1,1,39577
40214,Carlie Riggan,14,10,0,63713
40215,Randolph Weick,17,11,0,3282
40216,Shanon Bohnert,5,1,1,62179
40217,Opal Siniard,2,3,0,58150
40218,Dana Villescas,13,7,0,38103
40219,Nubia Dildine,16,11,0,33464
40220,Kazuko Meggs,14,5,1,77797
40221,Rosemarie Ganley,0,1,0,81091
40222,Branda Falgout,12,2,0,23488
40223,Kazuko Meggs,14,6,0,82385
40224,Chang Ko,16,8,0,73513
40225,Tracy Jimison,11,6,0,60523
40226,Annamaria Fanelli,1,3,0,18737
40227,Guy Danos,15,5,0,80822
40228,Emelda Ayotte,5,9,1,45379
40229,Daniele Porter,3,6,0,22145
40230,Holli Amezquita,10,1,1,99418
40231,Courtney Rosa,10,1,1,17183
40232,Maryetta Holder,16,5,0,18585
40233,Elizabet Poling,18,9,0,22061
40234,Exie Kleis,16,2,0,74333
40235,Krystina Lapp,11,4,0,26293
40236,Cherie Vides,11,10,1,99568
40237,Golda Lorenz,12,3,0,32165
40238,Lakita Belgarde,12,9,0,52075
40239,Randolph Weick,10,7,0,4661
40240,Elsy Galloway,8,3,0,41385
40241,Fermina Walko,16,4,1,51985
40242,Cristal Hennessy,0,8,0,3524
40243,Audra Barahona,16,4,0,25564
40244,Yessenia Statton,1,8,0,67084
40245,Carley Hubbert,2,10,0,66368
40246,Eulalia Mcanally,14,3,0,17310
40247,Delcie Hardnett,11,3,0,26791
40248,Noah Wash,1,8,0,36637
40249,Eulalia Mcanally,0,7,0,22953
40250,Christiane Mewborn,0,5,1,98038
40251,Nichelle Nantz,11,7,0,37218
40252,Hyon Racanelli,3,10,0,84146
40253,Audra Barahona,3,5,1,58235
40254,Corrinne Stocking,13,8,0,65591
40255,Roseline Baham,15,8,1,81231
40256,Karyl Slough,18,4,1,20018
40257,Avery Bal,18,3,0,48345
40258,Arlene Tarango,5,2,0,71915
40259,Branda Falgout,16,7,0,13975
40260,Rossie Justiniano,13,2,1,72257
40261,Branda Falgout,14,10,0,70915
40262,Faviola Steinert,13,9,0,36228
40263,Emelda Ayotte,17,9,0,35643
40264,Holly Duque,9,2,1,29870
40265,Beckie Neider,12,4,0,95442
40266,Holly Duque,12,11,0,1049
40267,Fidelia Klimek,14,3,0,16622
40268,Isaac Knittel,11,6,1,65342
40269,Beverley Shilling,13,2,0,17468
40270,Olen Bax,4,3,0,22853
40271,Lucas Rufus,11,10,0,56024
40272,Barbera Sanders,14,4,0,70264
40273,Taneka Crites,10,9,0,44819
40274,Francene Kruchten,14,1,0,80469
40275,Doyle Adolphson,5,1,1,50997
40276,Tabatha Rueda,0,6,1,39977
40277,Erwin Vanhouten,15,9,0,34498
40278,Opal Siniard,2,9,0,43038
40279,Modesta Parrent,15,3,0,77347
40280,Voncile Deangelo,7,11,0,46163
40281,Nelly Tacey,0,1,0,86217
40282,Nannette Dimery,0,6,1,65830
40283,Arlie Berthiaume,1,3,1,17362
40284,Vashti Himes,5,11,0,10803
40285,Doyle Adolphson,2,2,0,1075
40286,Darwin Dye,11,10,0,75821
40287,Nicolle Stayer,13,1,0,57186
40288,Samara Bolin,12,4,0,31937
40289,Tien Weller,15,6,0,691
40290,Lucas Rufus,16,10,0,33550
40291,Philip Dogan,16,1,0,87240
40292,Tosha Prestridge,17,10,0,82172
40293,Erwin Vanhouten,18,3,0,24678
40294,Voncile Deangelo,4,3,1,13742
40295,Gilda Pestana,8,10,0,648
40296,Alta Everette,15,4,1,81426
40297,Heath Slocum,16,7,0,76547
40298,Randolph Weick,8,3,0,23219
40299,Imelda Knarr,15,5,0,60732
40300,Roscoe Brzezinski,11,8,1,80565
40301,Guy Danos,16,10,0,40530
40302,Roma Stanford,12,2,0,59403
40303,Jolie Isham,12,5,0,4326
40304,Wade Huffines,13,4,0,53104
40305,Cassi Zayac,0,5,0,36017
40306,Leonel Rentz,10,5,0,76926
40307,Arden Quiros,0,5,0,82330
40308,Sheena Rafter,1,3,0,71191
40309,Marcelina Romney,0,5,0,99663
40310,Collene Trojan,13,7,0,68737
40311,Arlene Tarango,9,9,0,9018
40312,Wade Huffines,11,3,0,46694
40313,Gussie Newbury,17,7,0,19431
40314,Exie Kleis,12,6,0,48755
40315,Keri Ruffin,8,10,0,23093
40316,Cristal Hennessy,13,3,0,41899
40317,Hosea Cecil,16,10,0,35128
40318,Kazuko Meggs,4,6,1,42582
40319,Melia Archambeault,4,4,1,78154
40320,Vashti Himes,5,3,0,85062
40321,Jeanene Astin,17,11,1,45773
40322,Nelly Tacey,12,4,0,53437
40323,Santos Mickel,1,7,0,89760
40324,Taneka Crites,4,11,1,20834
40325,Cristal Hennessy,4,8,0,75231
40326,Gerry Dorminey,2,2,0,38980
40327,Portia Harling,15,2,1,34100
40328,Krystina Lapp,11,6,0,20425
40329,Kendrick Wannamaker,12,6,0,74496
40330,Andree Melgarejo,6,1,1,53468
40331,Antwan Triggs,15,6,0,58351
40332,Branda Falgout,18,10,0,31762
40333,Esther Deramus,7,8,0,59917
40334,Andree Melgarejo,0,5,0,74161
40335,Collene Trojan,13,6,0,47869
40336,Magda Victory,7,8,1,60864
40337,Julene Steadman,8,4,0,69510
40338,Hyon Racanelli,11,3,1,18192
40339,Faviola Steinert,17,8,1,64358
40340,Columbus Blazer,17,8,0,91253
40341,Sheena Rafter,18,7,1,91093
40342,Wanita Dvorak,17,7,0,28757
40343,Vania Herzig,15,7,0,80915
40344,Francina Heisey,7,4,0,15393
40345,Chang Ko,10,8,0,66732
40346,Cassi Zayac,13,6,0,14593
40347,Ashton Underwood,15,4,0,33606
40348,Alvera Mallette,9,1,1,5851
40349,Ashton Underwood,2,8,0,76450
40350,Opal Siniard,13,1,0,83565
40351,Marco Westray,2,11,1,2250
40352,Lucas Rufus,3,1,1,62110
40353,Al Magnusson,10,9,0,26284
40354,Delcie Hardnett,9,9,0,44366
40355,Alvera Mallette,17,10,0,58561
40356,Ghislaine Casas,17,10,1,75563
40357,Tereasa Abril,14,11,0,69059
40358,Nichelle Nantz,14,5,0,51932
40359,Modesta Parrent,18,4,0,76350
40360,Tiesha Dymond,12,8,1,75532
40361,Rosemarie Ganley,11,1,1,72687
40362,Karyl Slough,18,7,0,39449
40363,Marlys Canale,9,1,1,89482
40364,Lillia Olmstead,17,1,1,31709
40365,Yadira Farris,2,2,0,24104
40366,Yadira Farris,7,1,1,16286
40367,Jarvis Nowland,6,7,0,20505
40368,Lucas Rufus,4,6,1,22724
40369,Carlie Riggan,16,4,1,85437
40370,Yon Tourville,0,1,1,18155
40371,Breann Lucien,8,4,0,69646
40372,Gerry Dorminey,10,6,0,90604
40373,Will Moody,7,3,0,51310
40374,Andres Tolman,7,8,0,52255
40375,Marcelina Romney,4,7,0,40402
40376,Cristal Hennessy,5,4,0,4707
40377,Eric Shedd,5,7,0,59217
40378,Branda Falgout,1,1,0,4715
40379,Cyndy Barone,6,1,1,9342
40380,Golda Lorenz,16,2,0,78033
40381,Estella Goodspeed,18,5,1,1866
40382,Alvera Mallette,15,4,1,18085
40383,Akilah Grote,18,6,0,42125
40384,Beckie Neider,12,5,1,8539
40385,Fermina Walko,2,2,0,90868
40386,Jared Lark,10,11,1,32857
40387,Julius Kitchin,17,7,0,32789
40388,Maryetta Holder,16,4,0,6405
40389,Wade Huffines,18,7,0,91673
40390,Sarina Reddix,9,2,0,97463
40391,Mozelle Walt,15,10,0,62072
40392,Wade Huffines,8,10,0,96131
40393,Cassi Zayac,3,9,1,75019
40394,Leonel Rentz,13,8,0,99533
40395,Arlie Berthiaume,10,6,0,22598
40396,Noah Wash,2,6,0,68200
40397,Audra Barahona,15,7,0,4595
40398,Veronica Quarterman,18,11,0,95145
40399,Matha Tejada,17,5,0,69534
40400,Branda Falgout,6,3,1,7863
40401,Julene Steadman,4,3,0,14751
40402,Julius Kitchin,5,10,0,27475
40403,Tien Weller,7,5,0,4110
40404,Danille Ferrara,1,1,1,32980
40405,Reiko Converse,10,11,1,84982
40406,Vania Herzig,8,4,0,22375
40407,Barbera Sanders,3,1,1,27146
40408,Cherie Vides,11,7,0,35759
40409,Carley Hubbert,11,1,0,90988
40410,Lakisha Perkin,6,2,0,94875
40411,Jolie Isham,4,2,0,53805
40412,Tracy Jimison,11,6,1,90716
40413,Arlie Berthiaume,11,9,0,42124
40414,Leatrice Hoyt,7,1,0,88650
40415,Andree Melgarejo,4,10,1,26591
40416,Vania Herzig,0,1,0,81540
40417,Julius Kitchin,15,1,0,5585
40418,Francina Heisey,18,11,1,38106
40419,Melia Archambeault,10,10,0,27291
40420,Annamaria Fanelli,12,6,0,65315
40421,Annis Acey,2,11,0,85987
40422,Sachiko Deanda,7,3,1,52640
40423,Cindy Rainer,6,2,0,44646
40424,Dovie Brickey,3,2,1,16647
40425,Julene Steadman,9,10,0,60909
40426,Francina Heisey,1,10,1,65638
40427,Hosea Cecil,14,9,1,57047
40428,Krystina Lapp,8,5,0,74865
40429,Christiane Mewborn,5,4,0,11013
40430,Golda Lorenz,7,9,0,58322
40431,Kazuko Meggs,1,11,0,87020
40432,Cherie Vides,4,6,0,44455
40433,Elsy Galloway,17,5,1,79882
40434,Wilber Conry,13,1,0,32070
40435,Brandie Stanfill,0,1,0,61360
40436,Celeste Moad,6,5,0,97524
40437,Carlie Riggan,16,11,0,85601
40438,Daniele Porter,18,9,1,71221
40439,Tien Weller,8,2,0,12396
40440,Cindy Rainer,2,1,0,25865
40441,Lucas Rufus,10,5,0,99078
40442,Della Mccrimmon,11,5,0,29350
40443,Will Moody,13,9,0,38111
40444,Angella Hamid,13,9,0,67859
40445,Matha Tejada,16,8,1,29439
40446,Lakisha Perkin,7,4,0,13886
40447,Cassi Zayac,12,1,0,55432
40448,Imelda Knarr,8,6,0,97548
40449,Nannette Dimery,11,9,0,93358
40450,Sylvester Peper,14,2,0,46225
40451,Nolan Mcgarr,17,10,0,20394
40452,Suzi Simmon,13,5,1,63051
40453,Karyl Wierenga,17,10,0,40563
40454,Estella Goodspeed,1,2,1,22998
40455,Suzi Simmon,18,6,0,55155
40456,Jolie Isham,1,6,1,25646
40457,Luvenia Byard,11,2,1,90612
40458,Alvera Mallette,14,4,1,75061
40459,Graham Garon,6,6,0,52191
40460,Darrel Shead,4,3,0,28977
40461,Erwin Vanhouten,1,9,0,57411
40462,Hildegard Leleux,3,9,1,48611
40463,Nubia Dildine,17,9,1,24331
40464,Adell Easterling,14,9,0,44071
40465,Rosemarie Ganley,0,10,0,58898
40466,Sheena Rafter,11,1,1,62780
40467,Dana Villescas,17,6,0,55204
40468,Nelly Tacey,14,4,0,73022
40469,Erwin Vanhouten,1,1,0,33864
40470,Karyl Slough,16,3,0,81914
40471,Lorelei Deluca,3,4,1,96496
40472,Roma Stanford,6,8,1,54578
40473,Heath Slocum,2,11,0,34598
40474,Annis Acey,12,10,0,97768
40475,Graham Garon,16,11,0,66776
40476,Kendrick Wannamaker,14,4,0,57561
40477,Kyoko Gaertner,15,3,0,76175
40478,Trudie Borgen,6,1,0,74210
40479,Ghislaine Casas,15,9,0,31989
40480,Chang Ko,2,10,0,24252
40481,Celeste Moad,10,6,0,80593
40482,Ta Sprvill,16,8,0,21754
40483,Cornelia Boan,6,6,0,85343
40484,Jess Maharaj,12,5,0,85006
40485,Keri Ruffin,10,5,0,10542
40486,Ghislaine Casas,9,3,0,6800
40487,Trudie Borgen,6,9,0,86147
40488,Jess Maharaj,8,4,1,97674
40489,Suzi Simmon,13,5,0,23819
40490,Cristal Hennessy,17,11,0,12920
40491,Columbus Blazer,2,11,0,81830
40492,Danille Ferrara,11,9,0,41510
40493,Yon Tourville,13,6,1,71707
40494,Dana Villescas,13,3,0,35525
40495,Akilah Grote,5,4,0,8113
40496,Breann Lucien,2,3,1,98536
40497,Andree Melgarejo,12,6,0,23880
40498,Santos Mickel,5,10,1,60784
40499,Doyle Adolphson,12,1,1,55145
40500,Reiko Converse,14,5,0,61062
40501,Randolph Weick,12,2,0,93104
40502,Erwin Vanhouten,11,2,0,52374
40503,Erwin Vanhouten,12,9,1,56471
40504,Isaac Knittel,9,8,1,91652
40505,Nelly Tacey,3,5,0,9620
40506,Alvera Mallette,11,10,0,85799
40507,Roscoe Brzezinski,11,2,0,68309
40508,Princess Roof,4,2,0,88147
40509,Blaine Wolcott,16,10,0,851
40510,Sheena Rafter,1,10,0,49939
40511,Ghislaine Casas,4,7,0,53420
40512,Blaine Wolcott,16,4,0,2383
40513,Elizabet Poling,0,1,0,35448
40514,Keri Ruffin,4,5,0,78861
40515,Andree Melgarejo,18,4,0,42000
40516,Romelia Gash,1,7,0,48941
40517,Courtney Rosa,3,1,0,63022
40518,Marlys Canale,4,11,1,38519
40519,Krystina Lapp,0,8,1,96908
40520,Agustin Routh,5,7,1,25015
40521,Cathey Oden,0,1,0,17771
40522,Yon Tourville,15,3,0,49570
40523,Cristal Hennessy,15,7,0,76214
40524,Tosha Prestridge,9,11,0,66869
40525,Adell Easterling,6,1,0,81105
40526,Matha Tejada,12,6,1,5012
40527,Lorelei Deluca,3,11,0,55427
40528,Holli Amezquita,10,1,0,39876
40529,Eulalia Mcanally,6,1,0,7593
40530,Nelly Tacey,17,2,0,97036
40531,Carlie Riggan,7,3,1,58954
40532,Audra Barahona,18,1,1,5247
40533,Imelda Knarr,5,3,0,21427
40534,Leonel Rentz,4,2,0,53835
40535,Doyle Adolphson,4,7,1,87609
40536,Shakia Rowlett,16,2,1,77790
40537,Nu Claude,2,7,0,42900
40538,Shiloh Kaina,11,4,0,19736
40539,Keri Ruffin,8,5,0,48645
40540,Alta Everette,13,3,0,10564
40541,Floy Burwell,1,3,0,33749
40542,Gilda Pestana,7,4,0,17017
40543,Suzi Simmon,9,10,1,33611
40544,Kendrick Wannamaker,2,9,0,32147
40545,Jason Betterton,4,1,0,35847
40546,Julianna Landen,12,6,0,94881
40547,Yadira Farris,8,5,1,86454
40548,Exie Kleis,14,1,1,1222
40549,Kendrick Wannamaker,9,10,1,62230
40550,Jess Maharaj,15,7,0,86582
40551,Gerry Dorminey,8,3,1,75188
40552,Voncile Deangelo,8,5,0,64815
40553,Karyl Wierenga,5,1,0,67371
40554,Magda Victory,14,8,0,61854
40555,Cherie Vides,15,4,1,95131
40556,Doyle Adolphson,9,4,0,40764
40557,Maryetta Holder,0,10,1,26205
40558,Princess Roof,18,6,0,58821
40559,Breann Lucien,12,7,1,39726
40560,Pat Vierling,9,8,0,4357
40561,Dovie Brickey,7,2,0,70246
40562,Akilah Grote,15,2,0,80080
40563,Nickie Pritchett,8,3,1,48608
40564,Floy Burwell,14,5,0,17222
40565,Voncile Deangelo,16,6,0,63057
40566,Sylvester Peper,11,9,0,84492
40567,Cassi Zayac,10,8,0,18307
40568,Pat Vierling,15,1,0,11004
40569,Sarina Reddix,16,10,0,35175
40570,Jason Betterton,13,8,0,83612
40571,Cindy Rainer,11,1,1,79318
40572,Sarina Reddix,12,1,1,22390
40573,Della Mccrimmon,3,8,0,99804
40574,Miesha Bertin,18,10,0,59810
40575,Arlene Tarango,8,8,0,14331
40576,Trudie Borgen,2,1,1,37953
40577,Cassi Zayac,1,8,0,89678
40578,Gerry Dorminey,16,1,0,16492
40579,Columbus Blazer,17,11,0,56737
40580,Nolan Mcgarr,18,10,0,54853
40581,Vania Herzig,15,9,1,9617
40582,Golda Lorenz,9,2,0,798
40583,Akilah Grote,7,11,1,817
40584,Matha Tejada,10,5,0,52739
40585,Guy Danos,0,5,0,94939
40586,Arlie Berthiaume,7,11,0,18162
40587,Shakia Rowlett,5,5,0,4348
40588,Nelly Tacey,15,10,0,58950
40589,Karena Hout,9,7,0,34000
40590,Wilbert Yeung,1,10,1,99037
40591,Samara Bolin,10,7,0,90681
40592,Will Moody,2,5,0,49686
40593,Shanon Bohnert,4,6,0,51098
40594,Nelly Tacey,3,3,0,88361
40595,Pat Vierling,8,9,1,14399
40596,Tracy Jimison,0,2,0,49718
40597,Krystina Lapp,6,4,0,97133
40598,Jared Lark,2,4,0,15307
40599,Fermina Walko,11,8,0,76258
40600,Nakita Scull,8,5,0,84101
40601,Yessenia Statton,14,7,1,29825
40602,Nichelle Nantz,6,2,0,27360
40603,Tiesha Dymond,8,5,1,29144
40604,Kazuko Meggs,1,8,1,43298
40605,Elsy Galloway,8,1,0,84465
40606,Heath Slocum,18,7,0,86353
40607,Ta Sprvill,1,5,1,45816
40608,Tracy Jimison,16,5,0,99366
40609,Giovanna Ripple,14,11,0,47681
40610,Karyl Wierenga,5,10,0,20137
40611,Cristal Hennessy,16,3,0,70487
40612,Floy Burwell,8,2,0,86702
40613,Della Mccrimmon,14,11,0,42811
40614,Cherie Vides,16,3,1,13174
40615,Barbera Sanders,3,11,0,98406
40616,Sheena Rafter,3,11,0,2554
40617,Jaqueline Reece,18,10,0,8997
40618,Nakita Scull,6,6,0,52326
40619,Nakita Scull,16,5,1,73739
40620,Karyl Wierenga,1,8,0,92226
40621,Opal Siniard,5,1,0,86988
40622,Erwin Vanhouten,1,1,0,55642
40623,Mitzie Finnegan,1,3,0,32319
40624,Karyl Wierenga,12,2,0,91972
40625,Roma Stanford,14,6,0,55664
40626,Ghislaine Casas,11,11,0,28848
40627,Cathey Oden,15,9,0,48844
40628,Daniele Porter,4,2,0,53674
40629,Michell Mendelsohn,10,4,0,14422
40630,Della Mccrimmon,5,7,1,96792
40631,Nicolle Stayer,14,11,0,9571
40632,Mozelle Walt,3,10,1,72312
40633,Andres Tolman,7,1,1,56810
40634,Wilber Conry,17,10,0,29404
40635,Darwin Dye,10,5,0,24652
40636,Al Magnusson,8,7,0,93334
40637,Will Moody,3,9,1,36810
40638,Jaqueline Reece,8,10,0,22055
40639,Adan Summerville,10,9,1,62985
40640,Inocencia Hu,18,5,0,33
40641,Fidelia Klimek,18,10,0,18430
40642,Tien Weller,3,6,0,70900
40643,Lakisha Perkin,18,5,0,85703
40644,Tiesha Dymond,9,8,0,14087
40645,Sheena Rafter,12,1,1,45174
40646,Adan Summerville,1,6,0,52276
40647,Andree Melgarejo,7,9,0,18511
40648,Princess Roof,1,8,0,10260
40649,Mandie Purdie,5,1,0,63337
40650,Miesha Bertin,10,2,0,72771
40651,Lucas Rufus,2,1,0,5909
40652,Lorelei Deluca,4,9,0,83897
40653,Jess Maharaj,4,8,1,92251
40654,Roscoe Brzezinski,10,8,1,48348
40655,Nicolle Stayer,10,7,1,46270
40656,Corene Latshaw,8,5,0,31249
40657,Shanon Bohnert,1,6,0,47156
40658,Somer Hartz,8,10,0,51466
40659,Karyl Wierenga,6,2,0,158
40660,Princess Roof,2,3,0,59137
40661,Karyl Slough,0,2,1,43028
40662,Marlys Canale,13,5,0,67099
40663,Elizabet Poling,1,9,0,94123
40664,Vashti Himes,6,4,0,73217
40665,Pura Rising,7,1,1,73399
40666,Pat Vierling,4,3,0,37685
40667,Yessenia Statton,0,6,0,37152
40668,Angella Hamid,6,11,0,35980
40669,Columbus Blazer,5,3,0,29079
40670,Ashton Underwood,9,3,0,71957
40671,Romelia Gash,17,10,0,63833
40672,Wilbert Yeung,15,8,0,6148
40673,Man Sevin,17,7,0,4599
40674,Eric Shedd,4,6,0,79797
40675,Taneka Crites,14,7,0,24790
40676,Columbus Blazer,15,3,0,16274
40677,Shanon Bohnert,8,8,0,14492
40678,Jarvis Nowland,15,11,0,20690
40679,Sharan Lacombe,8,3,1,38185
40680,Tiesha Dymond,16,9,0,35289
40681,Will Moody,5,6,0,76077
40682,Yessenia Statton,6,4,0,76279
40683,Hildegard Leleux,16,7,0,91665
40684,Emelda Ayotte,15,4,1,74914
40685,Francina Heisey,10,3,0,9496
40686,Erwin Vanhouten,0,1,0,92750
40687,Pura Rising,6,5,0,340
40688,Lakita Belgarde,14,11,1,542
40689,Man Sevin,18,1,1,26429
40690,Man Sevin,13,7,1,9213
40691,Giovanna Ripple,11,10,0,20694
40692,Al Magnusson,8,4,0,9929
40693,Wade Huffines,5,1,1,65824
40694,Emelda Ayotte,10,6,0,26968
40695,Guy Danos,5,6,0,97756
40696,Roderick Hardiman,14,2,0,91157
40697,Michelina Kreitzer,13,6,1,75246
40698,Adell Easterling,7,8,0,96246
40699,Lorelei Deluca,7,2,0,16754
40700,Collene Trojan,14,1,0,97952
40701,Luanne Jerez,18,6,0,71357
40702,Jenifer Gillam,2,4,0,50786
40703,Adan Summerville,14,8,1,18076
40704,Tracy Jimison,2,10,0,48141
40705,Hosea Cecil,16,5,0,93707
40706,Tracy Jimison,7,8,0,64792
40707,Roma Stanford,0,10,0,42391
40708,Trudie Borgen,18,2,0,29252
40709,Imelda Knarr,1,6,0,25020
40710,Eulalia Mcanally,7,4,1,42456
40711,Fidelia Klimek,1,5,0,71537
40712,Jeanene Astin,13,10,1,56884
40713,Lorelei Deluca,14,1,0,37629
40714,Darrel Shead,9,6,0,32601
40715,Collene Trojan,15,1,0,22812
40716,Gerry Dorminey,0,1,0,59103
40717,Danille Ferrara,3,8,0,67033
40718,Portia Harling,15,2,0,56808
40719,Roscoe Brzezinski,10,1,1,98636
40720,Barbera Sanders,12,11,1,17145
40721,Hosea Cecil,0,8,0,95642
40722,Cyndy Barone,15,2,1,53025
40723,Cindy Rainer,16,8,0,37775
40724,Dovie Brickey,11,7,0,2480
40725,Colleen Santelli,16,5,0,4050
40726,Kazuko Meggs,13,2,0,67096
40727,Sarina Reddix,18,9,1,42461
40728,Elsy Galloway,12,7,0,80989
40729,Tien Weller,1,6,0,32514
40730,Lorelei Deluca,7,7,0,1019
40731,Taneka Crites,16,7,1,15208
40732,Annis Acey,12,8,1,99244
40733,Nickie Pritchett,12,10,0,21160
40734,Roseline Baham,8,10,0,89316
40735,Barbera Sanders,18,11,1,10532
40736,Karyl Slough,6,4,1,30755
40737,Karma Endo,18,8,0,7066
40738,Cyndy Barone,7,1,0,31664
40739,Gussie Newbury,12,6,0,14956
40740,Sharan Lacombe,7,7,0,27694
40741,Nu Claude,14,9,1,80494
40742,Arlene Tarango,9,6,0,20024
40743,Audra Barahona,1,4,0,40152
40744,Della Mccrimmon,10,8,0,51889
40745,Golda Lorenz,13,6,0,99576
40746,Cassi Zayac,7,10,0,59015
40747,Samara Bolin,4,9,0,88194
40748,Randolph Weick,14,4,0,36103
40749,Michell Mendelsohn,18,8,0,52130
40750,Sharan Lacombe,11,1,1,50569
40751,Delcie Hardnett,5,1,1,11510
40752,Darwin Dye,13,3,0,3093
40753,Daniele Porter,16,8,0,90990
40754,Pura Rising,8,1,1,86511
40755,Fidelia Klimek,4,2,0,71097
40756,Branda Falgout,17,6,0,79665
40757,Adell Easterling,14,1,0,85833
40758,Barbera Sanders,5,2,1,64482
40759,Mozelle Walt,12,8,0,33040
40760,Karma Endo,17,6,1,96996
40761,Andres Tolman,0,6,0,9909
40762,Vania Herzig,16,7,1,92172
40763,Esther Deramus,16,6,0,44926
40764,Kyoko Gaertner,8,2,0,76434
40765,Corene Latshaw,11,3,0,69398
40766,Noah Wash,15,10,0,72478
40767,Tereasa Abril,13,9,0,76032
40768,Jared Lark,5,6,1,74358
40769,Lakisha Perkin,5,7,0,43617
40770,Roderick Hardiman,9,4,1,16774
40771,Arlene Tarango,1,6,0,82929
40772,Dana Villescas,16,6,0,54546
40773,Branda Falgout,1,11,0,72919
40774,Darwin Dye,2,3,0,15954
40775,Randolph Weick,14,4,0,5793
40776,Nakita Scull,6,2,0,30925
40777,Francina Heisey,9,7,0,84891
40778,Sachiko Deanda,8,2,0,25609
40779,Hildegard Leleux,4,2,0,26641
40780,Noah Wash,16,10,1,27333
40781,Mozelle Walt,11,8,0,33468
40782,Marlys Canale,15,3,0,9097
40783,Suzi Simmon,8,6,0,21040
40784,Leonel Rentz,18,10,1,89599
40785,Estella Goodspeed,17,8,0,29706
40786,Marcelina Romney,5,4,0,97076
40787,Marcelina Romney,13,6,0,95765
40788,Masako Caldera,10,11,0,88138
40789,Cherie Vides,7,2,0,63353
40790,Hwa Hovey,9,4,0,30664
40791,Noah Wash,17,1,0,92442
40792,Sylvester Peper,8,1,0,35512
40793,Beckie Neider,6,8,0,17142
40794,Beverley Shilling,11,7,1,29815
40795,Lakita Belgarde,11,8,0,36845
40796,Francene Kruchten,13,8,0,53623
40797,Guy Danos,4,9,1,90130
40798,Milford Buckler,8,3,0,61967
40799,Luvenia Byard,4,11,0,20984
40800,Alvera Mallette,17,3,0,63445
40801,Columbus Blazer,3,2,0,84588
40802,Tabatha Rueda,10,2,0,83339
40803,Avery Bal,2,2,0,82512
40804,Wilbert Yeung,12,2,0,29457
40805,Agustin Routh,10,10,0,69449
40806,Darrel Shead,4,4,1,16573
40807,Stan Christensen,6,9,1,59786
40808,Delcie Hardnett,4,9,0,41736
40809,Darwin Dye,3,1,0,60066
40810,Yadira Farris,0,8,1,10642
40811,Nu Claude,9,11,1,31232
40812,Isaac Knittel,2,7,1,10216
40813,Leonel Rentz,8,1,0,5522
40814,Cyndy Barone,9,9,0,83531
40815,Gussie Newbury,4,5,0,80898
40816,Matha Tejada,3,8,0,33451
40817,Nubia Dildine,14,7,0,64152
40818,Jess Maharaj,17,11,0,88116
40819,Corrinne Stocking,16,7,0,29248
40820,Wade Huffines,10,7,0,78954
40821,Korey Wirth,14,10,0,16804
40822,Andree Melgarejo,2,4,1,38489
